Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,temperature,wind_speed,precipitation
10/05/14,Valenciennes,Monaco,1,2,A,0,1,A,,9,9,2,6,14,11,10,3,1,2,0,0,10.975000000000001,23.433333333333334,7.400000000000001
17/05/14,Bastia,Nantes,0,0,D,0,0,D,,6,9,4,3,10,12,11,3,0,0,0,0,17.208333333333332,6.979166666666667,0.2
17/05/14,Lorient,Lille,1,4,A,1,1,D,,11,14,4,6,13,5,3,2,2,1,0,0,14.999999999999998,14.75,0.0
17/05/14,Marseille,Guingamp,1,0,H,0,0,D,,21,9,4,0,8,9,13,5,0,1,0,0,17.74583333333333,8.908333333333333,0.0
17/05/14,Monaco,Bordeaux,1,1,D,0,1,A,,15,12,3,5,11,5,8,10,1,0,0,0,16.104166666666664,4.945833333333333,0.8999999999999999
17/05/14,Nice,Lyon,0,1,A,0,1,A,,12,12,2,7,11,22,5,2,2,3,0,0,16.466666666666665,4.945833333333333,0.8999999999999999
17/05/14,Paris SG,Montpellier,4,0,H,2,0,H,,18,15,12,1,12,6,2,8,0,1,0,0,14.937499999999998,12.0,0.0
17/05/14,Reims,Rennes,1,3,A,0,1,A,,16,14,4,3,9,6,7,6,0,1,0,0,14.345833333333333,10.85,0.0
17/05/14,Sochaux,Evian Thonon Gaillard,0,3,A,0,2,A,,20,9,5,6,7,21,7,2,2,1,0,0,12.191666666666665,12.137500000000001,0.0
17/05/14,St Etienne,Ajaccio,3,1,H,2,0,H,,14,8,8,3,12,19,2,3,0,0,0,0,12.854166666666666,12.495833333333332,0.0
17/05/14,Toulouse,Valenciennes,3,1,H,2,0,H,,9,15,4,5,11,11,6,4,1,2,0,0,14.775,8.55,0.0
