Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,temperature,wind_speed,precipitation,season,league_home_avg,league_away_avg,HomeTeam_goals_5avg,HomeTeam_win_pct,AwayTeam_goals_5avg,AwayTeam_win_pct,h2h_goal_diff
2016-08-19,Lyon,Caen,2,0,H,1.0,0.0,H,,21.0,7.0,7.0,1.0,17.0,14.0,13.0,3.0,3.0,4.0,0.0,0.0,22.058333333333334,6.183333333333331,0.0,2016,1.5473684210526315,1.068421052631579,3.2,0.8,0.6,0.3,3.0
2016-08-20,Toulouse,Bordeaux,4,1,H,2.0,0.0,H,,11.0,9.0,5.0,2.0,19.0,14.0,3.0,6.0,1.0,3.0,0.0,1.0,20.133333333333336,12.566666666666668,5.500000000000001,2016,1.5473684210526315,1.068421052631579,2.6,0.4,1.2,0.4,1.666666666666667
2016-08-20,Angers,Nice,0,1,A,0.0,1.0,A,,21.0,14.0,6.0,8.0,11.0,10.0,10.0,3.0,1.0,2.0,0.0,0.0,18.46666666666667,17.670833333333334,0.2,2016,1.5473684210526315,1.068421052631579,1.4,0.3,1.4,0.2,0.0
2016-08-20,Lille,Dijon,1,0,H,0.0,0.0,D,,10.0,7.0,3.0,2.0,12.0,15.0,6.0,5.0,1.0,2.0,0.0,0.0,18.3875,17.683333333333334,0.0,2016,1.5473684210526315,1.068421052631579,1.4,0.5,1.068421052631579,,0.0
2016-08-20,Lorient,Bastia,0,3,A,0.0,2.0,A,,10.0,16.0,3.0,7.0,15.0,11.0,2.0,5.0,2.0,4.0,2.0,0.0,17.9625,29.78749999999999,0.2,2016,1.5473684210526315,1.068421052631579,0.8,0.3,1.0,0.3,0.6666666666666666
2016-08-20,Nantes,Monaco,0,1,A,0.0,1.0,A,,8.0,8.0,2.0,3.0,15.0,18.0,10.0,3.0,2.0,4.0,0.0,0.0,18.45,19.3625,0.6,2016,1.5473684210526315,1.068421052631579,0.8,0.5,1.4,0.2,-0.6666666666666666
2016-08-20,Rennes,Nancy,2,0,H,1.0,0.0,H,,9.0,8.0,3.0,1.0,11.0,8.0,3.0,7.0,4.0,2.0,0.0,0.0,18.500000000000004,19.70416666666667,0.0,2016,1.5473684210526315,1.068421052631579,1.4,0.4,1.068421052631579,,0.0
2016-08-21,Paris SG,Metz,3,0,H,0.0,0.0,D,,29.0,11.0,8.0,6.0,10.0,6.0,15.0,2.0,1.0,1.0,0.0,0.0,18.187500000000004,16.095833333333335,0.0,2016,1.5473684210526315,1.068421052631579,3.6,0.7,0.4,0.0,2.0
2016-08-21,St Etienne,Montpellier,3,1,H,0.0,1.0,A,,14.0,13.0,5.0,3.0,9.0,12.0,4.0,6.0,1.0,1.0,0.0,0.0,16.670833333333334,12.279166666666669,0.0,2016,1.5473684210526315,1.068421052631579,1.2,0.5,1.4,0.4,2.0
2016-08-21,Guingamp,Marseille,2,1,H,1.0,0.0,H,,14.0,8.0,4.0,3.0,9.0,15.0,4.0,6.0,0.0,1.0,0.0,0.0,17.34583333333333,23.3375,1.2,2016,1.5473684210526315,1.068421052631579,1.4,0.3,1.0,0.3,-0.33333333333333326
2016-08-26,Marseille,Lorient,2,0,H,1.0,0.0,H,,13.0,10.0,8.0,5.0,15.0,11.0,3.0,4.0,1.0,1.0,0.0,0.0,26.245833333333337,7.3625,0.0,2016,1.5473684210526315,1.068421052631579,0.8,0.1,1.0,0.2,-0.33333333333333326
2016-08-27,Caen,Bastia,2,0,H,0.0,0.0,D,,17.0,5.0,4.0,1.0,15.0,20.0,5.0,2.0,1.0,5.0,0.0,0.0,24.15,11.0375,0.7,2016,1.5473684210526315,1.068421052631579,1.4,0.5,1.4,0.4,0.0
2016-08-27,Metz,Angers,2,0,H,1.0,0.0,H,,7.0,23.0,2.0,7.0,9.0,11.0,5.0,9.0,2.0,2.0,0.0,0.0,26.954166666666666,7.691666666666666,0.0,2016,1.5473684210526315,1.068421052631579,1.4,0.3,0.8,0.2,0.0
2016-08-27,Montpellier,Rennes,1,1,D,1.0,0.0,H,,11.0,12.0,5.0,2.0,13.0,16.0,4.0,4.0,1.0,2.0,0.0,0.0,23.69583333333333,7.304166666666666,0.0,2016,1.5473684210526315,1.068421052631579,1.4,0.5,1.0,0.3,0.6666666666666666
2016-08-27,Nice,Lille,1,1,D,1.0,1.0,D,,13.0,8.0,6.0,3.0,13.0,13.0,4.0,6.0,2.0,2.0,0.0,0.0,25.641666666666666,5.587500000000001,0.0,2016,1.5473684210526315,1.068421052631579,2.2,0.8,2.2,0.5,0.6666666666666666
2016-08-28,St Etienne,Toulouse,0,0,D,0.0,0.0,D,,16.0,9.0,3.0,2.0,9.0,16.0,7.0,4.0,2.0,1.0,0.0,0.0,23.804166666666664,7.779166666666668,0.0,2016,1.5473684210526315,1.068421052631579,1.2,0.5,0.8,0.2,-0.6666666666666667
2016-08-28,Bordeaux,Nantes,1,0,H,1.0,0.0,H,,9.0,16.0,7.0,6.0,16.0,16.0,4.0,8.0,2.0,1.0,0.0,0.0,22.8625,9.745833333333334,0.0,2016,1.5473684210526315,1.068421052631579,1.8,0.4,0.6,0.2,0.0
2016-08-28,Monaco,Paris SG,3,1,H,2.0,0.0,H,,9.0,6.0,2.0,2.0,9.0,10.0,2.0,7.0,1.0,2.0,0.0,0.0,24.66666666666667,5.0875,0.0,2016,1.5473684210526315,1.068421052631579,2.0,0.7,3.4,0.8,-1.0
2016-09-09,Paris SG,St Etienne,1,1,D,0.0,0.0,D,,15.0,5.0,4.0,2.0,11.0,13.0,4.0,1.0,2.0,4.0,0.0,0.0,19.425,7.195833333333336,0.0,2016,1.5473684210526315,1.068421052631579,4.2,0.7,1.0,0.4,3.333333333333333
2016-09-10,Lyon,Bordeaux,1,3,A,1.0,1.0,D,,11.0,10.0,4.0,6.0,14.0,7.0,4.0,4.0,2.0,1.0,1.0,0.0,23.52083333333333,6.529166666666668,0.0,2016,1.5473684210526315,1.068421052631579,2.6,0.8,1.4,0.3,1.0
2016-09-10,Lorient,Nancy,0,2,A,0.0,1.0,A,,9.0,7.0,2.0,3.0,11.0,20.0,8.0,3.0,0.0,5.0,0.0,0.0,18.70833333333333,22.53333333333333,3.5000000000000004,2016,1.5473684210526315,1.068421052631579,0.6,0.3,0.0,,0.0
2016-09-10,Lille,Monaco,1,4,A,0.0,2.0,A,,6.0,9.0,3.0,6.0,19.0,13.0,8.0,1.0,3.0,1.0,0.0,0.0,19.70416666666667,11.2125,0.8999999999999999,2016,1.5473684210526315,1.068421052631579,1.2,0.6,1.2,0.3,1.3333333333333335
2016-09-10,Angers,Dijon,3,1,H,1.0,1.0,D,,13.0,7.0,7.0,2.0,13.0,9.0,6.0,1.0,1.0,2.0,1.0,1.0,19.95833333333333,10.225,0.0,2016,1.5473684210526315,1.068421052631579,1.4,0.3,0.0,,0.0
2016-09-10,Bastia,Toulouse,2,1,H,1.0,0.0,H,,5.0,8.0,4.0,3.0,15.0,21.0,5.0,1.0,4.0,4.0,0.0,0.0,25.44583333333333,7.225,0.0,2016,1.5473684210526315,1.068421052631579,0.8,0.5,0.8,0.1,1.6666666666666667
2016-09-10,Guingamp,Montpellier,1,1,D,1.0,1.0,D,,12.0,5.0,4.0,2.0,14.0,14.0,7.0,3.0,1.0,1.0,0.0,0.0,17.591666666666665,19.404166666666665,9.099999999999998,2016,1.5473684210526315,1.068421052631579,1.4,0.4,1.6,0.4,-1.0
2016-09-11,Rennes,Caen,2,0,H,0.0,0.0,D,,5.0,8.0,4.0,4.0,12.0,7.0,2.0,8.0,2.0,1.0,0.0,0.0,18.9125,9.004166666666668,0.0,2016,1.5473684210526315,1.068421052631579,1.4,0.5,0.6,0.3,-1.5
2016-09-11,Nantes,Metz,0,3,A,0.0,2.0,A,,13.0,10.0,3.0,4.0,8.0,19.0,8.0,3.0,1.0,4.0,0.0,0.0,20.466666666666672,8.170833333333333,0.0,2016,1.5473684210526315,1.068421052631579,0.4,0.4,0.4,0.0,0.0
2016-09-11,Nice,Marseille,3,2,H,1.0,1.0,D,,18.0,14.0,7.0,5.0,10.0,15.0,6.0,3.0,2.0,3.0,0.0,0.0,25.20416666666667,5.104166666666666,1.3,2016,1.5473684210526315,1.068421052631579,1.8,0.7,1.0,0.2,0.6666666666666666
2016-09-16,Caen,Paris SG,0,6,A,0.0,4.0,A,,13.0,21.0,1.0,7.0,9.0,10.0,4.0,3.0,1.0,1.0,0.0,0.0,16.29583333333333,19.1,14.5,2016,1.5473684210526315,1.068421052631579,1.4,0.6,1.8,0.7,-2.5
2016-09-17,Nancy,Nantes,1,1,D,0.0,0.0,D,,9.0,14.0,2.0,5.0,10.0,18.0,2.0,2.0,0.0,0.0,0.0,0.0,16.470833333333335,7.454166666666668,0.1,2016,1.5473684210526315,1.068421052631579,0.0,0.0,0.6,0.2,0.0
2016-09-17,Toulouse,Guingamp,2,1,H,0.0,0.0,D,,13.0,5.0,5.0,3.0,18.0,11.0,8.0,1.0,4.0,3.0,0.0,1.0,16.26666666666667,17.170833333333334,2.9,2016,1.5473684210526315,1.068421052631579,2.6,0.5,1.8,0.4,-0.33333333333333337
2016-09-17,Monaco,Rennes,3,0,H,1.0,0.0,H,,17.0,5.0,7.0,3.0,13.0,10.0,3.0,4.0,1.0,1.0,0.0,0.0,19.475,5.141666666666667,0.6,2016,1.5473684210526315,1.068421052631579,2.4,0.7,0.2,0.2,0.6666666666666666
2016-09-17,Bordeaux,Angers,0,1,A,0.0,1.0,A,,10.0,5.0,4.0,5.0,9.0,17.0,3.0,5.0,0.0,4.0,1.0,0.0,16.82916666666667,10.8,0.0,2016,1.5473684210526315,1.068421052631579,1.8,0.4,0.6,0.2,-2.0
2016-09-17,Dijon,Metz,0,0,D,0.0,0.0,D,,16.0,7.0,6.0,3.0,15.0,18.0,8.0,3.0,4.0,3.0,0.0,1.0,13.470833333333331,14.895833333333334,13.4,2016,1.5473684210526315,1.068421052631579,2.0,0.3333333333333333,1.0,0.1,0.0
2016-09-17,Lorient,Lille,1,0,H,0.0,0.0,D,,9.0,10.0,4.0,0.0,12.0,10.0,4.0,2.0,2.0,2.0,0.0,0.0,16.175,19.09583333333333,0.0,2016,1.5473684210526315,1.068421052631579,0.4,0.3,1.8,0.5,-1.0
2016-09-18,Marseille,Lyon,0,0,D,0.0,0.0,D,,13.0,14.0,2.0,1.0,16.0,12.0,6.0,1.0,3.0,2.0,0.0,0.0,18.654166666666665,26.83333333333333,0.0,2016,1.5473684210526315,1.068421052631579,0.8,0.2,2.2,0.5,0.6666666666666667
2016-09-18,Montpellier,Nice,1,1,D,0.0,0.0,D,,15.0,9.0,5.0,4.0,18.0,12.0,6.0,3.0,1.0,1.0,0.0,0.0,18.225,29.99166666666667,0.0,2016,1.5473684210526315,1.068421052631579,1.6,0.5,1.2,0.3,0.3333333333333335
2016-09-18,St Etienne,Bastia,1,0,H,0.0,0.0,D,,13.0,9.0,3.0,3.0,19.0,11.0,4.0,4.0,2.0,4.0,0.0,0.0,12.541666666666664,15.150000000000004,10.7,2016,1.5473684210526315,1.068421052631579,1.0,0.4,1.4,0.4,0.6666666666666667
2016-09-20,Lille,Toulouse,1,2,A,1.0,1.0,D,,19.0,7.0,5.0,2.0,13.0,21.0,5.0,3.0,2.0,5.0,0.0,0.0,16.2625,5.4875,0.0,2016,1.5473684210526315,1.068421052631579,1.2,0.6,0.8,0.1,1.6666666666666667
2016-09-20,Paris SG,Dijon,3,0,H,2.0,0.0,H,,8.0,8.0,4.0,4.0,8.0,7.0,5.0,4.0,1.0,0.0,0.0,0.0,17.066666666666666,6.733333333333334,0.1,2016,1.5473684210526315,1.068421052631579,3.6,0.6,0.5,0.0,0.0
2016-09-21,Rennes,Marseille,3,2,H,1.0,1.0,D,,13.0,8.0,5.0,4.0,11.0,24.0,4.0,4.0,1.0,1.0,0.0,1.0,17.104166666666664,7.816666666666667,0.2,2016,1.5473684210526315,1.068421052631579,1.2,0.5,1.2,0.2,-0.33333333333333337
2016-09-21,Nice,Monaco,4,0,H,2.0,0.0,H,,9.0,17.0,7.0,7.0,12.0,16.0,2.0,6.0,1.0,1.0,0.0,1.0,19.3375,4.058333333333334,8.7,2016,1.5473684210526315,1.068421052631579,1.8,0.7,1.6,0.3,-1.6666666666666667
2016-09-21,Nantes,St Etienne,0,0,D,0.0,0.0,D,,17.0,6.0,6.0,0.0,16.0,14.0,6.0,2.0,4.0,0.0,0.0,1.0,17.724999999999998,7.008333333333332,0.1,2016,1.5473684210526315,1.068421052631579,0.4,0.4,1.2,0.4,-0.33333333333333326
2016-09-21,Metz,Bordeaux,0,3,A,0.0,1.0,A,,12.0,20.0,4.0,7.0,16.0,4.0,1.0,6.0,2.0,0.0,0.0,0.0,15.4625,9.495833333333334,0.0,2016,1.5473684210526315,1.068421052631579,1.2,0.4,1.6,0.4,0.0
2016-09-21,Bastia,Nancy,0,0,D,0.0,0.0,D,,10.0,4.0,5.0,2.0,12.0,19.0,5.0,3.0,0.0,0.0,0.0,0.0,19.812500000000007,7.804166666666667,14.7,2016,1.5473684210526315,1.068421052631579,1.0,0.5,1.0,0.3333333333333333,0.0
2016-09-21,Guingamp,Lorient,1,0,H,0.0,0.0,D,,8.0,13.0,4.0,3.0,10.0,14.0,4.0,7.0,1.0,2.0,0.0,0.0,15.904166666666669,8.9375,0.4,2016,1.5473684210526315,1.068421052631579,1.2,0.3,0.8,0.2,1.0000000000000002
2016-09-21,Angers,Caen,2,1,H,1.0,0.0,H,,13.0,6.0,5.0,1.0,12.0,11.0,1.0,4.0,0.0,1.0,0.0,0.0,15.908333333333337,6.333333333333332,0.0,2016,1.5473684210526315,1.068421052631579,1.0,0.3,0.6,0.2,2.0
2016-09-21,Lyon,Montpellier,5,1,H,2.0,1.0,H,,16.0,8.0,8.0,2.0,10.0,15.0,11.0,1.0,0.0,1.0,0.0,1.0,16.454166666666662,8.870833333333335,0.0,2016,1.5473684210526315,1.068421052631579,2.4,0.8,1.4,0.3,0.6666666666666667
2016-09-23,Toulouse,Paris SG,2,0,H,0.0,0.0,D,,11.0,12.0,3.0,3.0,12.0,11.0,3.0,7.0,3.0,1.0,0.0,1.0,19.29583333333333,5.4625,0.0,2016,1.5473684210526315,1.068421052631579,2.6,0.6,2.6,0.7,-1.0
2016-09-24,Monaco,Angers,2,1,H,0.0,0.0,D,,13.0,11.0,4.0,4.0,10.0,9.0,12.0,7.0,1.0,1.0,0.0,0.0,19.8625,5.083333333333333,3.8,2016,1.5473684210526315,1.068421052631579,2.6,0.7,0.2,0.3,1.0
2016-09-24,Lorient,Lyon,1,0,H,0.0,0.0,D,,11.0,18.0,2.0,8.0,13.0,8.0,3.0,8.0,2.0,1.0,0.0,0.0,18.2625,20.741666666666667,0.0,2016,1.5473684210526315,1.068421052631579,0.4,0.3,1.8,0.5,-0.6666666666666667
2016-09-24,Montpellier,Metz,0,1,A,0.0,1.0,A,,16.0,4.0,2.0,3.0,14.0,20.0,7.0,5.0,2.0,3.0,0.0,0.0,19.312500000000004,12.320833333333333,0.0,2016,1.5473684210526315,1.068421052631579,1.8,0.5,0.8,0.1,2.0
2016-09-24,Bordeaux,Caen,0,0,D,0.0,0.0,D,,12.0,13.0,2.0,4.0,7.0,16.0,4.0,5.0,0.0,2.0,0.0,0.0,21.120833333333337,9.8,0.0,2016,1.5473684210526315,1.068421052631579,1.6,0.3,0.8,0.2,-1.5
2016-09-24,Bastia,Guingamp,1,0,H,0.0,0.0,D,,11.0,3.0,6.0,3.0,17.0,17.0,5.0,1.0,1.0,1.0,1.0,1.0,21.154166666666665,7.141666666666667,0.0,2016,1.5473684210526315,1.068421052631579,0.6,0.4,1.4,0.3,1.3333333333333335
2016-09-24,Dijon,Rennes,3,0,H,2.0,0.0,H,,15.0,19.0,5.0,4.0,7.0,12.0,7.0,3.0,1.0,1.0,0.0,0.0,15.5375,7.075,0.0,2016,1.5473684210526315,1.068421052631579,1.3333333333333333,0.25,0.2,0.2,0.0
2016-09-25,Marseille,Nantes,2,1,H,1.0,1.0,D,,14.0,13.0,5.0,4.0,13.0,17.0,5.0,5.0,1.0,3.0,0.0,0.0,20.44166666666667,7.85,0.0,2016,1.5473684210526315,1.068421052631579,0.8,0.2,0.6,0.1,0.33333333333333337
2016-09-25,Nancy,Nice,0,1,A,0.0,0.0,D,,15.0,13.0,0.0,4.0,17.0,16.0,6.0,2.0,3.0,1.0,0.0,0.0,17.625,13.666666666666666,0.1,2016,1.5473684210526315,1.068421052631579,0.3333333333333333,0.0,1.2,0.3,0.0
2016-09-25,St Etienne,Lille,3,1,H,0.0,0.0,D,,9.0,12.0,3.0,3.0,17.0,15.0,4.0,5.0,3.0,1.0,0.0,1.0,17.025000000000002,11.02083333333333,0.1,2016,1.5473684210526315,1.068421052631579,0.8,0.5,1.0,0.5,1.0
2016-09-30,Rennes,Guingamp,1,0,H,0.0,0.0,D,,13.0,6.0,3.0,1.0,10.0,12.0,6.0,2.0,2.0,1.0,0.0,1.0,14.333333333333334,6.370833333333335,1.4,2016,1.5473684210526315,1.068421052631579,1.8,0.6,1.0,0.3,-1.3333333333333335
2016-10-01,Paris SG,Bordeaux,2,0,H,2.0,0.0,H,,14.0,6.0,7.0,2.0,8.0,9.0,11.0,2.0,1.0,1.0,0.0,0.0,14.725,11.575,1.4,2016,1.5473684210526315,1.068421052631579,3.0,0.7,2.2,0.5,1.666666666666667
2016-10-01,Metz,Monaco,0,7,A,0.0,3.0,A,,14.0,14.0,2.0,9.0,14.0,12.0,7.0,4.0,2.0,1.0,1.0,0.0,14.9625,15.945833333333336,15.3,2016,1.5473684210526315,1.068421052631579,1.2,0.4,1.4,0.3,-1.0
2016-10-01,Nantes,Bastia,1,0,H,1.0,0.0,H,,20.0,12.0,8.0,6.0,19.0,9.0,3.0,2.0,4.0,3.0,0.0,0.0,13.933333333333332,13.4875,0.7,2016,1.5473684210526315,1.068421052631579,0.4,0.3,1.0,0.4,0.0
2016-10-01,Dijon,Montpellier,3,3,D,1.0,2.0,A,,8.0,15.0,6.0,6.0,12.0,12.0,5.0,4.0,2.0,2.0,0.0,0.0,16.0375,12.829166666666666,12.1,2016,1.5473684210526315,1.068421052631579,1.75,0.4,1.2,0.3,0.0
2016-10-01,Caen,Toulouse,1,0,H,0.0,0.0,D,,12.0,9.0,3.0,1.0,11.0,17.0,4.0,2.0,1.0,6.0,0.0,0.0,13.654166666666669,19.3,4.0,2016,1.5473684210526315,1.068421052631579,1.2,0.5,1.2,0.2,1.5
2016-10-01,Lille,Nancy,1,0,H,0.0,0.0,D,,14.0,5.0,4.0,3.0,14.0,12.0,8.0,4.0,2.0,3.0,0.0,0.0,13.600000000000003,13.666666666666664,3.0,2016,1.5473684210526315,1.068421052631579,0.6,0.5,0.6666666666666666,0.25,0.0
2016-10-02,Angers,Marseille,1,1,D,0.0,0.0,D,,17.0,9.0,5.0,2.0,6.0,12.0,3.0,7.0,1.0,0.0,0.0,0.0,12.775,9.412500000000003,0.0,2016,1.5473684210526315,1.068421052631579,1.4,0.3,1.4,0.1,-1.0
2016-10-02,Lyon,St Etienne,2,0,H,1.0,0.0,H,,14.0,11.0,7.0,3.0,18.0,15.0,7.0,7.0,3.0,1.0,0.0,0.0,14.341666666666669,5.070833333333334,0.7999999999999999,2016,1.5473684210526315,1.068421052631579,3.2,0.8,0.8,0.3,0.6666666666666667
2016-10-02,Nice,Lorient,2,1,H,1.0,0.0,H,,8.0,17.0,2.0,4.0,9.0,14.0,3.0,5.0,2.0,3.0,1.0,0.0,20.23333333333333,7.6375,0.0,2016,1.5473684210526315,1.068421052631579,2.2,0.8,0.4,0.2,0.6666666666666667
2016-10-14,Nice,Lyon,2,0,H,1.0,0.0,H,,16.0,4.0,6.0,3.0,13.0,22.0,1.0,4.0,3.0,3.0,0.0,1.0,14.341666666666669,15.304166666666672,50.0,2016,1.5473684210526315,1.068421052631579,2.2,0.9,1.2,0.4,0.0
2016-10-14,Toulouse,Monaco,3,1,H,0.0,1.0,A,,17.0,4.0,6.0,1.0,14.0,17.0,6.0,1.0,2.0,1.0,0.0,0.0,13.504166666666668,13.191666666666665,20.9,2016,1.5473684210526315,1.068421052631579,2.2,0.7,2.6,0.4,-1.3333333333333335
2016-10-15,Nancy,Paris SG,1,2,A,0.0,2.0,A,,6.0,7.0,3.0,3.0,16.0,10.0,4.0,1.0,1.0,1.0,0.0,0.0,12.1625,13.766666666666666,0.1,2016,1.5473684210526315,1.068421052631579,0.25,0.0,1.8,0.6,0.0
2016-10-15,Bastia,Angers,1,2,A,1.0,1.0,D,,12.0,7.0,3.0,3.0,8.0,11.0,6.0,4.0,2.0,0.0,0.0,0.0,18.520833333333336,6.545833333333333,3.0000000000000004,2016,1.5473684210526315,1.068421052631579,0.8,0.4,0.4,0.3,1.0
2016-10-15,Guingamp,Lille,1,0,H,1.0,0.0,H,,13.0,12.0,4.0,3.0,13.0,21.0,7.0,0.0,1.0,0.0,0.0,0.0,11.654166666666669,17.02083333333333,6.7,2016,1.5473684210526315,1.068421052631579,1.4,0.3,1.0,0.5,-0.3333333333333333
2016-10-15,Lorient,Nantes,1,2,A,0.0,1.0,A,,15.0,5.0,5.0,3.0,12.0,9.0,6.0,1.0,4.0,4.0,0.0,0.0,14.408333333333331,23.912499999999994,8.1,2016,1.5473684210526315,1.068421052631579,0.6,0.4,0.6,0.1,0.0
2016-10-15,Montpellier,Caen,3,2,H,1.0,1.0,D,,11.0,12.0,7.0,5.0,13.0,6.0,5.0,2.0,0.0,0.0,1.0,0.0,13.645833333333334,8.658333333333333,0.0,2016,1.5473684210526315,1.068421052631579,1.0,0.5,0.6,0.2,0.0
2016-10-16,St Etienne,Dijon,1,1,D,0.0,1.0,A,,17.0,11.0,3.0,3.0,11.0,8.0,10.0,4.0,1.0,3.0,0.0,1.0,11.458333333333334,10.808333333333335,0.0,2016,1.5473684210526315,1.068421052631579,1.4,0.6,0.3333333333333333,0.0,0.0
2016-10-16,Rennes,Bordeaux,1,1,D,1.0,0.0,H,,15.0,7.0,4.0,1.0,15.0,11.0,8.0,3.0,1.0,2.0,0.0,0.0,14.025,16.275000000000002,3.8,2016,1.5473684210526315,1.068421052631579,1.8,0.6,1.4,0.4,0.0
2016-10-16,Marseille,Metz,1,0,H,1.0,0.0,H,,16.0,11.0,6.0,1.0,14.0,10.0,2.0,6.0,1.0,2.0,0.0,0.0,16.229166666666668,11.187500000000002,0.0,2016,1.5473684210526315,1.068421052631579,1.0,0.3,0.8,0.2,2.0
2016-10-21,Monaco,Montpellier,6,2,H,1.0,1.0,D,,14.0,9.0,9.0,3.0,14.0,10.0,6.0,2.0,2.0,0.0,0.0,0.0,14.1875,5.824999999999999,0.2,2016,1.5473684210526315,1.068421052631579,2.4,0.7,1.2,0.2,1.6666666666666667
2016-10-22,Angers,Toulouse,0,0,D,0.0,0.0,D,,11.0,6.0,3.0,2.0,14.0,12.0,4.0,2.0,2.0,4.0,0.0,0.0,9.316666666666665,11.858333333333333,0.0,2016,1.5473684210526315,1.068421052631579,1.6,0.3,0.6,0.2,-1.0
2016-10-22,Bordeaux,Nancy,1,1,D,0.0,0.0,D,,12.0,11.0,2.0,3.0,12.0,16.0,5.0,4.0,1.0,3.0,0.0,0.0,11.625,10.879166666666668,0.0,2016,1.5473684210526315,1.068421052631579,1.0,0.3,0.5,0.2,0.0
2016-10-22,Dijon,Lorient,1,0,H,0.0,0.0,D,,13.0,15.0,3.0,5.0,7.0,14.0,5.0,5.0,1.0,2.0,0.0,0.0,7.074999999999999,5.433333333333334,0.0,2016,1.5473684210526315,1.068421052631579,2.0,0.3333333333333333,0.6,0.2,0.0
2016-10-22,Lille,Bastia,2,1,H,0.0,0.0,D,,17.0,5.0,8.0,1.0,17.0,20.0,8.0,4.0,3.0,1.0,0.0,0.0,9.004166666666665,5.895833333333332,0.1,2016,1.5473684210526315,1.068421052631579,0.8,0.6,1.0,0.3,0.6666666666666666
2016-10-22,Lyon,Guingamp,1,3,A,1.0,0.0,H,,18.0,6.0,6.0,5.0,13.0,20.0,9.0,5.0,1.0,3.0,0.0,0.0,7.920833333333333,4.375,0.0,2016,1.5473684210526315,1.068421052631579,3.2,0.8,1.0,0.3,2.666666666666667
2016-10-22,Nantes,Rennes,1,2,A,1.0,0.0,H,,9.0,7.0,4.0,3.0,12.0,8.0,3.0,0.0,1.0,3.0,0.0,0.0,9.858333333333333,14.808333333333332,0.0,2016,1.5473684210526315,1.068421052631579,0.4,0.3,0.2,0.2,-1.6666666666666667
2016-10-23,Metz,Nice,2,4,A,1.0,2.0,A,,9.0,17.0,5.0,8.0,17.0,1.0,4.0,3.0,4.0,0.0,0.0,0.0,7.320833333333334,11.55,2.4,2016,1.5473684210526315,1.068421052631579,1.2,0.4,1.2,0.4,0.0
2016-10-23,Paris SG,Marseille,0,0,D,0.0,0.0,D,,17.0,0.0,3.0,0.0,4.0,10.0,9.0,0.0,0.0,2.0,0.0,0.0,9.108333333333333,12.741666666666667,8.5,2016,1.5473684210526315,1.068421052631579,2.6,0.7,1.4,0.1,1.6666666666666667
2016-10-23,Caen,St Etienne,0,2,A,0.0,0.0,D,,9.0,13.0,1.0,6.0,7.0,13.0,4.0,5.0,1.0,1.0,0.0,0.0,8.437500000000002,16.545833333333334,12.9,2016,1.5473684210526315,1.068421052631579,1.4,0.6,0.6,0.2,1.0
2016-10-28,Lille,Paris SG,0,1,A,0.0,0.0,D,,10.0,17.0,1.0,7.0,21.0,17.0,2.0,4.0,2.0,1.0,0.0,0.0,13.2,10.141666666666666,0.0,2016,1.5473684210526315,1.068421052631579,1.2,0.6,2.0,0.6,-1.0
2016-10-29,Bastia,Dijon,0,0,D,0.0,0.0,D,,19.0,8.0,11.0,2.0,11.0,25.0,13.0,5.0,1.0,1.0,0.0,0.0,18.004166666666666,5.704166666666668,0.0,2016,1.5473684210526315,1.068421052631579,0.8,0.4,0.5,0.0,0.0
2016-10-29,Guingamp,Angers,1,0,H,0.0,0.0,D,,13.0,15.0,5.0,3.0,9.0,12.0,7.0,5.0,1.0,3.0,0.0,0.0,11.558333333333335,14.799999999999995,0.0,2016,1.5473684210526315,1.068421052631579,1.4,0.4,0.8,0.4,0.0
2016-10-29,Lorient,Montpellier,2,2,D,2.0,1.0,H,,17.0,8.0,3.0,4.0,13.0,9.0,5.0,5.0,2.0,1.0,0.0,0.0,12.7125,21.370833333333337,0.0,2016,1.5473684210526315,1.068421052631579,0.6,0.3,1.6,0.2,0.0
2016-10-29,Nancy,Caen,2,0,H,2.0,0.0,H,,11.0,14.0,3.0,5.0,17.0,10.0,4.0,3.0,3.0,3.0,0.0,0.0,11.658333333333331,6.920833333333333,0.0,2016,1.5473684210526315,1.068421052631579,0.4,0.0,0.6,0.1,0.0
2016-10-29,St Etienne,Monaco,1,1,D,1.0,1.0,D,,8.0,13.0,2.0,6.0,11.0,15.0,4.0,9.0,0.0,4.0,0.0,0.0,8.441666666666665,9.320833333333336,0.0,2016,1.5473684210526315,1.068421052631579,1.6,0.6,2.6,0.4,0.6666666666666666
2016-10-29,Toulouse,Lyon,1,2,A,1.0,1.0,D,,12.0,7.0,1.0,3.0,16.0,16.0,3.0,2.0,2.0,2.0,0.0,1.0,13.608333333333334,4.570833333333332,0.0,2016,1.5473684210526315,1.068421052631579,2.4,0.8,1.0,0.4,0.0
2016-10-30,Nice,Nantes,4,1,H,2.0,0.0,H,,12.0,16.0,7.0,4.0,12.0,19.0,2.0,4.0,1.0,3.0,0.0,0.0,16.370833333333334,3.833333333333334,0.0,2016,1.5473684210526315,1.068421052631579,2.4,0.9,1.0,0.2,-0.3333333333333333
